date,open,high,low,close,volume
2025-10-31T13:25:00.000000000,939.95,939.95,939.1,939.4,54571.0
2025-10-31T13:30:00.000000000,939.35,939.55,937.7,937.9,223214.0
2025-10-31T13:35:00.000000000,937.85,938.45,937.25,937.75,201047.0
2025-10-31T13:40:00.000000000,937.9,938.0,937.6,937.75,32465.0
2025-10-31T13:45:00.000000000,937.65,938.3,937.65,938.05,67669.0
2025-10-31T13:50:00.000000000,937.95,938.6,937.95,938.3,27862.0
2025-10-31T13:55:00.000000000,938.45,938.7,938.1,938.6,67731.0
2025-10-31T14:00:00.000000000,938.65,938.85,938.0,938.6,90762.0
2025-10-31T14:05:00.000000000,938.6,938.6,936.4,936.95,163884.0
2025-10-31T14:10:00.000000000,936.9,938.2,936.65,937.9,162485.0
2025-10-31T14:15:00.000000000,938.0,938.0,937.0,937.65,47254.0
2025-10-31T14:20:00.000000000,937.65,938.25,937.5,937.8,111813.0
2025-10-31T14:25:00.000000000,937.85,939.9,937.75,939.9,152218.0
2025-10-31T14:30:00.000000000,939.55,939.9,938.0,938.1,140791.0
2025-10-31T14:35:00.000000000,938.25,938.7,937.2,938.0,186509.0
2025-10-31T14:40:00.000000000,937.95,939.35,937.85,939.1,138161.0
2025-10-31T14:45:00.000000000,939.05,939.05,938.5,938.5,53339.0
2025-10-31T14:50:00.000000000,938.5,938.9,937.65,937.85,128210.0
2025-10-31T14:55:00.000000000,937.9,938.85,937.9,938.65,43232.0
2025-10-31T15:00:00.000000000,938.25,938.25,936.5,936.55,400053.0
2025-10-31T15:05:00.000000000,936.6,936.7,935.7,935.8,398488.0
2025-10-31T15:10:00.000000000,935.85,936.5,935.65,936.35,365471.0
2025-10-31T15:15:00.000000000,936.3,937.5,936.25,937.45,440517.0
2025-10-31T15:20:00.000000000,937.55,938.05,937.25,937.95,563909.0
2025-10-31T15:25:00.000000000,937.9,938.3,936.4,936.55,420179.0
2025-11-03T09:15:00.000000000,938.4,946.2,937.5,945.55,464161.0
2025-11-03T09:20:00.000000000,945.5,948.7,945.45,945.45,593921.0
2025-11-03T09:25:00.000000000,945.6,945.7,943.35,943.6,526369.0
2025-11-03T09:30:00.000000000,943.35,944.0,941.1,942.1,258144.0
2025-11-03T09:35:00.000000000,942.55,943.7,940.4,942.4,182142.0
2025-11-03T09:40:00.000000000,942.85,943.8,942.25,943.55,177815.0
2025-11-03T09:45:00.000000000,943.35,943.65,942.25,942.85,108761.0
2025-11-03T09:50:00.000000000,942.85,944.6,941.8,943.85,110948.0
2025-11-03T09:55:00.000000000,943.7,944.4,942.5,942.8,41002.0
2025-11-03T10:00:00.000000000,942.95,945.2,942.9,944.85,110709.0
2025-11-03T10:05:00.000000000,944.8,945.8,944.55,945.05,122585.0
2025-11-03T10:10:00.000000000,945.05,948.0,944.7,947.4,137061.0
2025-11-03T10:15:00.000000000,947.65,948.3,946.2,947.85,97286.0
2025-11-03T10:20:00.000000000,947.85,950.4,947.85,950.0,337013.0
2025-11-03T10:25:00.000000000,950.0,950.35,949.15,949.7,114086.0
2025-11-03T10:30:00.000000000,949.7,950.35,948.1,948.2,97953.0
2025-11-03T10:35:00.000000000,948.45,948.65,947.55,947.9,63605.0
2025-11-03T10:40:00.000000000,947.9,948.95,947.2,948.85,59633.0
2025-11-03T10:45:00.000000000,948.85,949.35,947.5,947.95,121935.0
2025-11-03T10:50:00.000000000,947.95,948.0,947.2,948.0,102823.0
2025-11-03T10:55:00.000000000,947.95,948.5,947.55,947.75,38704.0
2025-11-03T11:00:00.000000000,947.75,948.0,946.8,947.6,143866.0
2025-11-03T11:05:00.000000000,947.6,948.15,947.6,947.95,35448.0
2025-11-03T11:10:00.000000000,948.0,948.5,947.8,947.9,114347.0
2025-11-03T11:15:00.000000000,947.9,947.9,946.45,946.65,56199.0
2025-11-03T11:20:00.000000000,946.55,946.9,946.0,946.85,41071.0
2025-11-03T11:25:00.000000000,946.95,947.0,945.95,946.75,128241.0
2025-11-03T11:30:00.000000000,946.85,947.5,946.7,947.25,27312.0
2025-11-03T11:35:00.000000000,947.25,947.35,946.15,946.15,38042.0
2025-11-03T11:40:00.000000000,946.4,946.6,945.35,945.35,98151.0
2025-11-03T11:45:00.000000000,945.5,945.8,944.1,945.6,147277.0
2025-11-03T11:50:00.000000000,945.55,947.45,945.4,947.4,130088.0
2025-11-03T11:55:00.000000000,947.35,948.0,945.65,945.9,408430.0
2025-11-03T12:00:00.000000000,945.85,946.0,945.3,945.5,38175.0
2025-11-03T12:05:00.000000000,945.45,947.35,945.3,946.65,131044.0
2025-11-03T12:10:00.000000000,946.65,947.7,946.5,946.8,155048.0
2025-11-03T12:15:00.000000000,946.5,947.5,946.5,947.3,43833.0
2025-11-03T12:20:00.000000000,947.5,949.0,947.3,948.35,156155.0
2025-11-03T12:25:00.000000000,948.1,948.7,947.25,947.3,103975.0
2025-11-03T12:30:00.000000000,947.45,947.8,945.2,947.0,216717.0
2025-11-03T12:35:00.000000000,947.0,947.0,945.55,946.25,87708.0
2025-11-03T12:40:00.000000000,946.3,947.4,946.1,947.05,134895.0
2025-11-03T12:45:00.000000000,947.0,947.95,946.65,947.65,48074.0
2025-11-03T12:50:00.000000000,947.7,947.95,947.15,947.95,45985.0
2025-11-03T12:55:00.000000000,947.65,948.15,947.4,947.95,47950.0
2025-11-03T13:00:00.000000000,947.9,948.45,947.55,948.2,48928.0
2025-11-03T13:05:00.000000000,948.2,950.0,947.85,949.75,267366.0
2025-11-03T13:10:00.000000000,950.0,950.0,949.35,950.0,79979.0
2025-11-03T13:15:00.000000000,950.0,952.35,950.0,951.6,306446.0
2025-11-03T13:20:00.000000000,951.95,952.45,951.15,951.85,165476.0
2025-11-03T13:25:00.000000000,951.6,952.1,951.4,952.0,62334.0
2025-11-03T13:30:00.000000000,952.0,953.3,951.2,953.0,359628.0
2025-11-03T13:35:00.000000000,953.0,953.4,952.35,952.45,115578.0
2025-11-03T13:40:00.000000000,952.45,953.15,951.7,951.7,148577.0
2025-11-03T13:45:00.000000000,951.35,951.6,948.9,949.3,384819.0
2025-11-03T13:50:00.000000000,949.3,950.5,948.15,950.5,323878.0
2025-11-03T13:55:00.000000000,950.75,951.8,950.3,951.5,120909.0
2025-11-03T14:00:00.000000000,951.5,952.7,950.75,950.75,112531.0
2025-11-03T14:05:00.000000000,950.75,951.15,949.5,949.6,126129.0
2025-11-03T14:10:00.000000000,949.75,951.75,949.65,951.65,120869.0
2025-11-03T14:15:00.000000000,951.65,952.8,951.4,952.2,305918.0
2025-11-03T14:20:00.000000000,952.35,952.85,952.0,952.2,138250.0
2025-11-03T14:25:00.000000000,952.25,952.45,951.2,951.2,120153.0
2025-11-03T14:30:00.000000000,951.35,951.9,951.2,951.4,47680.0
2025-11-03T14:35:00.000000000,951.3,951.4,950.4,950.5,70455.0
2025-11-03T14:40:00.000000000,950.75,950.75,949.85,950.55,113117.0
2025-11-03T14:45:00.000000000,950.65,951.0,950.3,950.85,122640.0
2025-11-03T14:50:00.000000000,950.8,950.85,950.05,950.35,83699.0
2025-11-03T14:55:00.000000000,950.5,950.7,950.2,950.3,70734.0
2025-11-03T15:00:00.000000000,950.35,950.95,949.9,950.0,145716.0
2025-11-03T15:05:00.000000000,949.9,950.45,949.4,950.45,136852.0
2025-11-03T15:10:00.000000000,950.25,951.1,950.2,950.95,149625.0
2025-11-03T15:15:00.000000000,950.95,951.6,950.7,951.15,254128.0
2025-11-03T15:20:00.000000000,951.0,951.3,948.2,948.45,316670.0
2025-11-03T15:25:00.000000000,948.4,950.0,947.95,949.0,444852.0
2025-11-04T09:15:00.000000000,952.0,952.55,945.45,945.85,464865.0
2025-11-04T09:20:00.000000000,945.4,946.9,945.0,946.7,152715.0
2025-11-04T09:25:00.000000000,946.55,946.65,944.5,945.5,155967.0
2025-11-04T09:30:00.000000000,945.2,945.45,944.0,944.25,120351.0
2025-11-04T09:35:00.000000000,944.25,945.0,943.75,945.0,82037.0
2025-11-04T09:40:00.000000000,944.85,945.7,944.05,945.7,81356.0
2025-11-04T09:45:00.000000000,945.7,945.7,943.1,944.0,234493.0
2025-11-04T09:50:00.000000000,944.05,945.55,943.4,944.4,95894.0
2025-11-04T09:55:00.000000000,944.4,944.85,943.6,943.8,102827.0
2025-11-04T10:00:00.000000000,944.15,946.5,943.8,945.6,113212.0
2025-11-04T10:05:00.000000000,945.6,947.0,945.55,946.55,115012.0
2025-11-04T10:10:00.000000000,946.6,946.65,945.5,945.6,76959.0
2025-11-04T10:15:00.000000000,945.2,945.2,944.0,944.3,399014.0
2025-11-04T10:20:00.000000000,944.3,945.5,944.0,945.4,191825.0
2025-11-04T10:25:00.000000000,945.45,946.9,945.15,946.8,104682.0
2025-11-04T10:30:00.000000000,946.8,946.9,945.05,946.3,75850.0
2025-11-04T10:35:00.000000000,946.3,946.3,945.05,945.2,34334.0
2025-11-04T10:40:00.000000000,945.85,945.85,944.3,944.3,74626.0
2025-11-04T10:45:00.000000000,944.3,945.5,944.1,945.05,63165.0
2025-11-04T10:50:00.000000000,945.4,946.0,945.0,945.85,57504.0
2025-11-04T10:55:00.000000000,945.7,949.7,945.7,949.5,191928.0
2025-11-04T11:00:00.000000000,949.5,950.05,948.0,948.0,418965.0
2025-11-04T11:05:00.000000000,948.05,948.05,946.1,946.45,162461.0
2025-11-04T11:10:00.000000000,946.45,947.85,945.5,947.4,98727.0
2025-11-04T11:15:00.000000000,947.2,947.2,946.5,946.6,43700.0
2025-11-04T11:20:00.000000000,946.6,948.15,946.6,947.3,72952.0
2025-11-04T11:25:00.000000000,947.3,947.5,945.85,947.35,52748.0
2025-11-04T11:30:00.000000000,947.35,947.7,943.6,943.75,477078.0
2025-11-04T11:35:00.000000000,943.75,945.05,941.6,942.5,209806.0
2025-11-04T11:40:00.000000000,942.5,943.9,942.15,942.6,121851.0
2025-11-04T11:45:00.000000000,942.55,942.95,942.1,942.35,54210.0
2025-11-04T11:50:00.000000000,942.35,943.0,942.3,942.75,45754.0
2025-11-04T11:55:00.000000000,942.75,943.7,942.75,942.8,104370.0
2025-11-04T12:00:00.000000000,942.8,944.5,942.55,944.5,100115.0
2025-11-04T12:05:00.000000000,944.55,944.55,942.8,943.3,90278.0
2025-11-04T12:10:00.000000000,943.1,943.85,942.85,943.6,35486.0
2025-11-04T12:15:00.000000000,943.5,945.4,942.7,945.2,69547.0
2025-11-04T12:20:00.000000000,945.2,945.5,944.3,945.5,71978.0
2025-11-04T12:25:00.000000000,945.75,945.9,944.3,944.35,40236.0
2025-11-04T12:30:00.000000000,944.35,944.35,943.55,944.1,40121.0
2025-11-04T12:35:00.000000000,944.1,944.2,943.6,943.95,24440.0
2025-11-04T12:40:00.000000000,943.95,945.85,943.3,945.8,71025.0
2025-11-04T12:45:00.000000000,945.8,946.5,945.0,945.2,117475.0
2025-11-04T12:50:00.000000000,945.1,945.1,942.5,943.0,408956.0
2025-11-04T12:55:00.000000000,942.9,943.95,942.5,943.15,201059.0
2025-11-04T13:00:00.000000000,943.45,944.0,942.5,943.35,86934.0
2025-11-04T13:05:00.000000000,943.4,944.65,943.0,943.2,77366.0
2025-11-04T13:10:00.000000000,943.2,943.6,942.5,942.5,48801.0
2025-11-04T13:15:00.000000000,942.65,943.25,942.1,943.0,100024.0
2025-11-04T13:20:00.000000000,943.1,943.6,941.5,943.6,228981.0
2025-11-04T13:25:00.000000000,943.55,954.9,942.9,954.9,1220483.0
2025-11-04T13:30:00.000000000,955.05,955.7,944.8,948.4,1369826.0
2025-11-04T13:35:00.000000000,948.45,953.1,947.45,951.35,728931.0
2025-11-04T13:40:00.000000000,951.15,958.4,948.5,956.7,1641574.0
2025-11-04T13:45:00.000000000,957.0,958.6,953.05,953.7,764741.0
2025-11-04T13:50:00.000000000,953.7,956.7,952.15,955.35,473715.0
2025-11-04T13:55:00.000000000,955.0,958.5,954.85,956.9,405316.0
2025-11-04T14:00:00.000000000,956.65,956.8,953.6,954.15,228521.0
2025-11-04T14:05:00.000000000,954.25,955.6,953.4,955.25,157117.0
2025-11-04T14:10:00.000000000,955.5,955.5,950.9,954.2,326111.0
2025-11-04T14:15:00.000000000,954.2,954.6,952.85,953.9,155090.0
2025-11-04T14:20:00.000000000,954.25,954.45,952.5,953.5,219431.0
2025-11-04T14:25:00.000000000,953.65,958.5,953.35,957.75,389625.0
2025-11-04T14:30:00.000000000,957.8,958.4,956.05,956.75,291577.0
2025-11-04T14:35:00.000000000,956.9,957.8,955.55,956.95,211588.0
2025-11-04T14:40:00.000000000,956.85,958.0,956.5,957.5,195623.0
2025-11-04T14:45:00.000000000,957.55,957.9,956.05,956.2,208471.0
2025-11-04T14:50:00.000000000,956.2,957.15,954.0,955.65,335517.0
2025-11-04T14:55:00.000000000,955.6,958.0,955.4,957.95,199589.0
2025-11-04T15:00:00.000000000,958.0,959.3,957.1,958.45,596869.0
2025-11-04T15:05:00.000000000,958.45,959.0,957.7,958.45,481542.0
2025-11-04T15:10:00.000000000,958.6,958.85,957.8,958.5,452121.0
2025-11-04T15:15:00.000000000,958.5,958.65,956.45,956.85,435017.0
2025-11-04T15:20:00.000000000,956.95,957.7,955.75,956.9,485461.0
2025-11-04T15:25:00.000000000,957.1,957.6,954.15,954.6,466201.0
2025-11-06T09:15:00.000000000,966.5,968.25,961.4,968.0,1482039.0
2025-11-06T09:20:00.000000000,967.9,971.4,966.1,970.0,858513.0
2025-11-06T09:25:00.000000000,970.4,970.65,967.2,967.4,484985.0
2025-11-06T09:30:00.000000000,967.6,968.15,966.0,966.25,353332.0
2025-11-06T09:35:00.000000000,966.35,966.65,964.0,965.75,817671.0
2025-11-06T09:40:00.000000000,965.75,966.3,964.2,964.65,411440.0
2025-11-06T09:45:00.000000000,964.7,964.75,962.6,963.55,411641.0
2025-11-06T09:50:00.000000000,963.5,965.25,962.5,964.25,606421.0
2025-11-06T09:55:00.000000000,964.25,964.5,962.85,963.7,283863.0
2025-11-06T10:00:00.000000000,963.65,964.35,962.5,962.8,286673.0
2025-11-06T10:05:00.000000000,962.7,963.1,961.1,961.45,362969.0
2025-11-06T10:10:00.000000000,961.65,961.9,959.6,960.8,400141.0
2025-11-06T10:15:00.000000000,961.2,962.95,960.7,962.1,359182.0
2025-11-06T10:20:00.000000000,962.2,963.65,962.15,962.85,331159.0
2025-11-06T10:25:00.000000000,962.85,963.9,962.25,963.8,218144.0
2025-11-06T10:30:00.000000000,963.85,963.85,961.1,961.7,437890.0
2025-11-06T10:35:00.000000000,961.7,962.85,961.1,962.35,283521.0
2025-11-06T10:40:00.000000000,962.35,965.2,962.25,965.05,397006.0
2025-11-06T10:45:00.000000000,965.0,965.6,964.5,964.95,252261.0
2025-11-06T10:50:00.000000000,964.8,965.7,964.25,964.7,110530.0
2025-11-06T10:55:00.000000000,964.7,964.75,963.3,964.05,172782.0
2025-11-06T11:00:00.000000000,964.1,964.9,963.4,963.7,135868.0
2025-11-06T11:05:00.000000000,963.65,964.2,961.5,961.6,168686.0
2025-11-06T11:10:00.000000000,961.55,961.85,960.3,960.35,235438.0
2025-11-06T11:15:00.000000000,960.6,960.9,957.35,957.75,387683.0
2025-11-06T11:20:00.000000000,957.7,958.75,956.0,956.05,298909.0
2025-11-06T11:25:00.000000000,956.0,957.8,956.0,956.9,204474.0
2025-11-06T11:30:00.000000000,956.45,956.8,955.45,955.85,236869.0
2025-11-06T11:35:00.000000000,955.85,957.0,955.75,955.85,132328.0
2025-11-06T11:40:00.000000000,955.8,956.6,955.3,955.75,133638.0
2025-11-06T11:45:00.000000000,955.75,959.5,955.6,959.2,163715.0
2025-11-06T11:50:00.000000000,959.2,960.45,959.1,960.0,570783.0
2025-11-06T11:55:00.000000000,960.1,960.55,959.75,960.25,126863.0
2025-11-06T12:00:00.000000000,960.05,961.75,960.05,961.4,181490.0
2025-11-06T12:05:00.000000000,961.45,962.0,960.9,960.9,203002.0
2025-11-06T12:10:00.000000000,961.0,961.05,960.0,960.4,118908.0
2025-11-06T12:15:00.000000000,960.4,961.55,960.05,961.2,240583.0
2025-11-06T12:20:00.000000000,961.25,962.1,960.0,961.45,249655.0
2025-11-06T12:25:00.000000000,961.65,961.7,960.5,960.75,103931.0
2025-11-06T12:30:00.000000000,960.75,961.75,960.6,961.6,155020.0
2025-11-06T12:35:00.000000000,961.75,962.8,961.6,962.8,300770.0
2025-11-06T12:40:00.000000000,962.85,964.45,962.75,962.75,281622.0
2025-11-06T12:45:00.000000000,962.9,963.5,961.85,962.8,188728.0
2025-11-06T12:50:00.000000000,962.6,962.85,961.35,961.4,133582.0
2025-11-06T12:55:00.000000000,961.4,961.65,958.45,958.8,276537.0
2025-11-06T13:00:00.000000000,958.5,961.75,958.0,959.95,196476.0
2025-11-06T13:05:00.000000000,959.9,960.3,957.2,957.35,284089.0
2025-11-06T13:10:00.000000000,957.45,958.1,956.5,958.1,279987.0
2025-11-06T13:15:00.000000000,957.7,958.95,957.5,957.55,180299.0
2025-11-06T13:20:00.000000000,957.55,959.5,957.4,959.25,169187.0
2025-11-06T13:25:00.000000000,959.25,959.65,957.55,957.65,158665.0
2025-11-06T13:30:00.000000000,957.65,958.75,956.65,958.25,175098.0
2025-11-06T13:35:00.000000000,958.25,959.85,957.6,958.7,239728.0
2025-11-06T13:40:00.000000000,958.75,960.25,958.3,959.45,230465.0
2025-11-06T13:45:00.000000000,959.4,961.0,959.3,959.65,268976.0
2025-11-06T13:50:00.000000000,959.65,960.25,958.65,959.2,208570.0
2025-11-06T13:55:00.000000000,959.2,960.05,958.7,959.9,231775.0
2025-11-06T14:00:00.000000000,959.8,961.6,959.3,959.85,383596.0
2025-11-06T14:05:00.000000000,959.95,962.3,959.95,962.0,318553.0
2025-11-06T14:10:00.000000000,961.9,962.6,961.5,962.6,302355.0
2025-11-06T14:15:00.000000000,962.5,963.15,962.0,962.15,306565.0
2025-11-06T14:20:00.000000000,962.2,962.35,960.95,961.0,172812.0
2025-11-06T14:25:00.000000000,960.95,961.5,960.5,961.25,158037.0
2025-11-06T14:30:00.000000000,961.35,961.65,960.95,961.15,156913.0
2025-11-06T14:35:00.000000000,961.2,962.75,961.15,962.1,315567.0
2025-11-06T14:40:00.000000000,962.25,962.4,961.45,961.7,268981.0
2025-11-06T14:45:00.000000000,961.7,962.8,961.65,962.05,343084.0
2025-11-06T14:50:00.000000000,962.05,962.65,962.0,962.3,224408.0
2025-11-06T14:55:00.000000000,962.35,962.35,961.2,961.75,440672.0
2025-11-06T15:00:00.000000000,961.85,962.0,960.9,961.05,342348.0
2025-11-06T15:05:00.000000000,961.0,961.95,960.4,961.6,445065.0
2025-11-06T15:10:00.000000000,961.6,961.9,960.95,961.5,381738.0
2025-11-06T15:15:00.000000000,961.55,962.4,959.2,960.95,543942.0
2025-11-06T15:20:00.000000000,960.75,960.85,958.8,959.2,349717.0
2025-11-06T15:25:00.000000000,959.2,960.0,958.75,959.85,150479.0
2025-11-07T09:15:00.000000000,958.5,958.5,952.5,953.9,262570.0
2025-11-07T09:20:00.000000000,953.5,953.7,950.25,951.2,240086.0
2025-11-07T09:25:00.000000000,951.25,953.0,950.5,953.0,179118.0
2025-11-07T09:30:00.000000000,952.95,953.05,950.8,951.6,106209.0
2025-11-07T09:35:00.000000000,951.45,951.9,948.5,949.55,216861.0
2025-11-07T09:40:00.000000000,949.3,950.9,948.1,949.0,135099.0
2025-11-07T09:45:00.000000000,949.15,949.7,946.4,948.15,186413.0
2025-11-07T09:50:00.000000000,948.15,948.35,944.5,944.85,264066.0
2025-11-07T09:55:00.000000000,944.9,947.5,944.75,947.0,121905.0
2025-11-07T10:00:00.000000000,947.0,947.35,945.3,946.3,87565.0
2025-11-07T10:05:00.000000000,946.2,946.95,944.6,944.8,80571.0
2025-11-07T10:10:00.000000000,944.95,946.3,944.25,945.7,74573.0
2025-11-07T10:15:00.000000000,945.75,946.0,944.0,944.7,156991.0
2025-11-07T10:20:00.000000000,944.7,948.1,944.7,947.75,156483.0
2025-11-07T10:25:00.000000000,947.8,948.05,947.0,947.5,60857.0
2025-11-07T10:30:00.000000000,947.3,948.0,946.45,947.85,60334.0
2025-11-07T10:35:00.000000000,947.65,949.3,947.1,948.1,114932.0
2025-11-07T10:40:00.000000000,948.1,949.6,948.1,948.9,123244.0
2025-11-07T10:45:00.000000000,949.05,949.95,947.05,947.1,110061.0
2025-11-07T10:50:00.000000000,947.0,947.75,946.35,946.75,82052.0
2025-11-07T10:55:00.000000000,946.8,946.95,946.25,946.4,67398.0
2025-11-07T11:00:00.000000000,946.35,947.95,945.65,947.6,72505.0
2025-11-07T11:05:00.000000000,947.6,949.8,947.6,949.6,137440.0
2025-11-07T11:10:00.000000000,949.35,951.45,949.35,951.4,209816.0
2025-11-07T11:15:00.000000000,951.4,952.35,951.1,952.1,235710.0
2025-11-07T11:20:00.000000000,952.05,952.5,951.5,952.3,146557.0
2025-11-07T11:25:00.000000000,952.2,952.4,951.15,951.55,163073.0
2025-11-07T11:30:00.000000000,951.55,953.9,951.55,953.6,181487.0
2025-11-07T11:35:00.000000000,953.6,953.95,953.05,953.5,109387.0
2025-11-07T11:40:00.000000000,953.5,954.75,952.9,954.0,204227.0
2025-11-07T11:45:00.000000000,954.1,954.6,950.45,951.0,270386.0
2025-11-07T11:50:00.000000000,950.9,952.95,950.3,951.8,310256.0
2025-11-07T11:55:00.000000000,951.75,952.6,951.2,952.45,105258.0
2025-11-07T12:00:00.000000000,952.4,953.45,952.0,952.45,124493.0
2025-11-07T12:05:00.000000000,952.6,953.7,952.0,953.6,126548.0
2025-11-07T12:10:00.000000000,953.8,954.0,952.8,953.2,253082.0
2025-11-07T12:15:00.000000000,953.2,954.5,952.0,954.5,268504.0
2025-11-07T12:20:00.000000000,954.5,954.65,952.85,953.15,125597.0
2025-11-07T12:25:00.000000000,953.15,954.5,953.15,954.3,100596.0
2025-11-07T12:30:00.000000000,954.3,955.0,954.2,954.75,113313.0
2025-11-07T12:35:00.000000000,954.85,956.25,954.8,956.15,156671.0
2025-11-07T12:40:00.000000000,956.15,957.2,956.05,956.95,185449.0
2025-11-07T12:45:00.000000000,956.95,958.0,956.6,957.5,158628.0
2025-11-07T12:50:00.000000000,957.45,959.15,956.8,957.4,190023.0
2025-11-07T12:55:00.000000000,957.35,958.8,957.05,958.65,133770.0
2025-11-07T13:00:00.000000000,958.8,961.9,958.6,959.55,315987.0
2025-11-07T13:05:00.000000000,959.85,960.95,959.5,960.7,242553.0
2025-11-07T13:10:00.000000000,960.75,961.25,960.0,961.2,185763.0
2025-11-07T13:15:00.000000000,961.25,961.85,960.35,960.95,169689.0
2025-11-07T13:20:00.000000000,960.95,961.7,960.65,961.0,137567.0
2025-11-07T13:25:00.000000000,961.15,962.2,961.0,962.0,189275.0
2025-11-07T13:30:00.000000000,961.7,962.25,961.2,961.5,107930.0
2025-11-07T13:35:00.000000000,961.7,962.8,961.5,962.8,172672.0
2025-11-07T13:40:00.000000000,962.8,964.45,962.55,963.75,233786.0
2025-11-07T13:45:00.000000000,963.65,964.85,963.5,963.95,147173.0
2025-11-07T13:50:00.000000000,964.0,964.05,962.0,962.3,144539.0
2025-11-07T13:55:00.000000000,962.35,962.35,960.4,961.55,414834.0
2025-11-07T14:00:00.000000000,961.55,962.1,959.45,959.95,330444.0
2025-11-07T14:05:00.000000000,959.65,960.2,959.0,960.05,174248.0
2025-11-07T14:10:00.000000000,960.0,961.3,960.0,961.25,199970.0
2025-11-07T14:15:00.000000000,961.25,962.2,961.25,962.05,260090.0
2025-11-07T14:20:00.000000000,961.9,962.5,961.15,961.55,543056.0
2025-11-07T14:25:00.000000000,961.6,961.95,960.5,960.95,129734.0
2025-11-07T14:30:00.000000000,960.95,961.2,960.25,960.25,152591.0
2025-11-07T14:35:00.000000000,960.5,961.0,960.4,960.95,141548.0
2025-11-07T14:40:00.000000000,961.0,961.0,959.75,959.9,156313.0
2025-11-07T14:45:00.000000000,959.75,959.75,957.6,957.85,153857.0
2025-11-07T14:50:00.000000000,958.5,959.15,957.5,957.55,142273.0
2025-11-07T14:55:00.000000000,957.8,958.6,957.55,958.0,155897.0
2025-11-07T15:00:00.000000000,958.0,958.0,956.2,956.6,180759.0
2025-11-07T15:05:00.000000000,956.75,956.85,955.55,956.05,186024.0
2025-11-07T15:10:00.000000000,956.05,956.75,955.25,956.0,236714.0
2025-11-07T15:15:00.000000000,955.9,956.65,955.55,955.7,239938.0
2025-11-07T15:20:00.000000000,955.7,956.35,955.0,955.1,274816.0
2025-11-07T15:25:00.000000000,955.1,955.1,954.05,954.8,228355.0
2025-11-10T09:15:00.000000000,960.0,963.2,957.0,958.1,255013.0
2025-11-10T09:20:00.000000000,957.3,958.55,956.6,957.1,184744.0
2025-11-10T09:25:00.000000000,957.1,957.1,954.1,955.65,170838.0
2025-11-10T09:30:00.000000000,955.65,956.85,955.55,956.0,95511.0
2025-11-10T09:35:00.000000000,956.25,956.9,954.5,954.5,76737.0
2025-11-10T09:40:00.000000000,954.5,954.85,953.6,954.25,93334.0
2025-11-10T09:45:00.000000000,954.15,954.15,952.35,952.65,123632.0
2025-11-10T09:50:00.000000000,952.65,953.3,952.55,953.1,47821.0
2025-11-10T09:55:00.000000000,953.1,953.4,951.2,951.95,90542.0
2025-11-10T10:00:00.000000000,951.95,952.6,951.55,952.0,56734.0
2025-11-10T10:05:00.000000000,951.65,953.2,951.2,952.6,54055.0
2025-11-10T10:10:00.000000000,952.6,953.35,951.7,952.65,45232.0
2025-11-10T10:15:00.000000000,952.0,953.5,951.8,953.5,45119.0
2025-11-10T10:20:00.000000000,953.5,953.95,951.75,952.3,60227.0
2025-11-10T10:25:00.000000000,952.2,952.4,950.0,950.4,136778.0
2025-11-10T10:30:00.000000000,950.35,951.55,950.3,951.15,56569.0
2025-11-10T10:35:00.000000000,951.1,951.55,950.8,951.1,28420.0
2025-11-10T10:40:00.000000000,950.9,951.3,949.1,950.0,70315.0
2025-11-10T10:45:00.000000000,950.0,951.3,950.0,950.8,31562.0
2025-11-10T10:50:00.000000000,950.9,950.9,950.0,950.45,36137.0
2025-11-10T10:55:00.000000000,950.45,950.9,950.0,950.45,35849.0
2025-11-10T11:00:00.000000000,950.5,950.85,950.1,950.85,17907.0
2025-11-10T11:05:00.000000000,950.85,951.65,950.6,950.9,62333.0
2025-11-10T11:10:00.000000000,950.9,952.05,950.5,951.85,33631.0
2025-11-10T11:15:00.000000000,951.85,953.35,951.6,953.1,75340.0
2025-11-10T11:20:00.000000000,953.0,953.45,952.8,953.2,85685.0
2025-11-10T11:25:00.000000000,953.1,954.8,953.0,954.8,85229.0
2025-11-10T11:30:00.000000000,954.8,955.2,954.0,954.55,181144.0
2025-11-10T11:35:00.000000000,954.85,955.15,954.05,955.05,94502.0
2025-11-10T11:40:00.000000000,955.0,955.2,953.9,955.0,188268.0
2025-11-10T11:45:00.000000000,955.05,955.25,954.55,954.6,47753.0
2025-11-10T11:50:00.000000000,954.65,955.0,954.6,954.75,23533.0
2025-11-10T11:55:00.000000000,954.7,954.95,953.5,953.5,29740.0
2025-11-10T12:00:00.000000000,953.8,953.8,952.8,953.25,52527.0
2025-11-10T12:05:00.000000000,953.2,953.5,952.6,952.95,27479.0
2025-11-10T12:10:00.000000000,953.2,953.5,952.45,952.6,32194.0
2025-11-10T12:15:00.000000000,952.6,953.15,952.3,952.75,37537.0
2025-11-10T12:20:00.000000000,952.9,953.5,952.6,953.5,36367.0
2025-11-10T12:25:00.000000000,953.5,954.0,953.2,953.55,41761.0
2025-11-10T12:30:00.000000000,953.55,954.4,953.1,953.1,40972.0
2025-11-10T12:35:00.000000000,953.45,953.65,952.5,953.55,75885.0
2025-11-10T12:40:00.000000000,953.55,954.35,953.1,954.35,38355.0
